21035,JARDIM PONTE GRANDE,67130
21036,SANTO ANTÔNIO,56979
21037,DISTRITO BOA VISTA DO LAGAMAR,35653
21038,VISTA ALEGRE,61565
21039,PRAIA DE ATLANTIDA,88145
21040,CENTRO,92045
21042,LUZITANI,79553
21043,CENTRO,75345
21044,GIRASSOL RESIDENCIAL,92886
21045,POVOADO SAO JOSE,35114
21046,POVOADO MASSANGANO - ZONA RURAL,7331
21048,VILA INDEPENDENTE - ZONA URBANA,8036
21049,KENNEDY,33138
21050,CÓR. LAGRIMAL,57118
21051,LINHA ARARIPE,87670
21052,JARDIM VALÉRIA,39659
21053,VILA PARAÍSO,86177
21054,OLIVEIRA,83550
21055,PEDREIRA,71072
21056,JARDIM SABARÁ,71072
21057,DISTRITO DE ANUTIBA,56030
21058,JARDIM NELIA,71072
21059,ZONA RURAL,42390
21060,SITIO AREIAS,14435
21063,JARDIM COLINA,61310
21064,VILA VASSALO,48372
21065,EUCLIDELÂNDIA,58211
21066,LIBERDADE,21750
21067,RIO NOVO,47015
21068,CONJ.HABITACIONAL PAULO DE BIAZI,64939
21071,CENTRO,47953
21072,CONJ. PADRE CÍCERO,13854
21073,ZONA RURAL,32310
21074,CENTRO,639
21075,CENTRO,30660
21076,CENTRO,23256
21077,LOTEAMENTO TROPICAL VERDE,93734
21078,JARDIM MARAVILHA,64750
21081,POVOADO MUCAMBINHO,38610
21083,BREJINHO,13374
21084,CENTRO,86592
21085,VIEIRA,59153
21086,POVOADO CARNAIBA DE BAIXO,37931
21088,SAO JOSE,42080
21089,JARDIM BOTAFOGO 1,70793
21090,BUTIA,75604
21091,PRATIUS - 2,13285
21092,DISTRITO DE PINHEIROS DE MINAS,41041
21093,SETOR AEROPORTO,93475
21094,CAPELINHA,65277
21097,OVIDIO GUERRA,47511
21098,VILA DA COHAB,25976
21099,POVOADO ALEGRE I-ZONA RURAL,7412
21100,CAMPO DO BUGRE,74748
21101,LINHA ENTRE RIOS,80705
21102,PARQUE DA LIBERDADE I,70971
21103,JARDIM AEROPORTO,68497
21104,LINHA 13 DE MAIO,81760
21105,POVOADO FAZENDA SÃO PAULO,39390
21106,CONJUNTO HABITACIONAL INCOBAL,39411
21107,ZONA RURAL,40401
21108,PARQUE SANTA CECILIA,92274
21109,SAO MIGUEL,15296
21110,ROSANEVES,50911
21111,POVOADO BOMBA,34339
21112,DISTRITO DE GEOLÂNDIA,33960
21113,JARDIM CAMILA,67130
21114,LINHA LAGOA DOS PATOS,80020
21115,VILA LAVÍNIA,67130
21117,JARDIM PRIMAVERA,2437
21119,COLÔNIA OURO VERDE,81221
21121,JOÃO VICENTE,93793
21122,JARDIM PARAISO,61891
21123,CAMPOS LINDOS,93254
21124,SITIO TAQUARATIS,14079
21125,MARRUAS DOS PAIVAS,14176
21127,DISTRITO DE NATINOPOLIS,93718
21128,PATRIMÔNIO DE TODOS OS SANTOS,56081
21129,CONJUNTO FLAMINGOS,74276
21130,CENTRO,75973
21131,PARQUE SANTA MADALENA,71072
21133,JARDIM SANTA BARBARA,64777
21134,SAPUCAIA,56154
21135,BARREIRINHO,47279
21136,ZONA RURAL,4138
21137,CENTRO,79170
21139,VILA TEREZA,43052
21140,SITIO BOM SUCESSO,14435
21141,POVOADO IGREJINHA,33154
21143,PARQUE RESIDENCIAL CÂNDIDO PORTINARI,69698
21144,JARDIM SÃO JOSÉ,69698
21147,SÃO GABRIEL,85251
21148,CENTRO,96571
21149,ZONA RURAL,41874
21150,CONJUNTO HABITACIONAL JOVA RURAL,71072
21151,PARQUE PAN AMERICANO,71072
21152,POVOADO BELO ALTO,34274
21153,REGINA,41238
21154,MALHADA,15393
21155,CENTRO,46035
21156,JARDIM DO CASTELO,64157
21157,VILA CARDOSO,62936
21159,CENTRO - ZONA URBANA,8109
21160,BARREIRINHO SANTA CLARA,75760
21161,CENTRO,47198
21162,PONTAL,15431
21163,AIROES,49654
21164,ZONA RURAL,31836
21165,ANDRE ZEFERINO,35700
21166,PATRIMONIO SANTA MARIA DO RIO DO PEIXE,75175
21167,ZONA RURAL,19887
21168,CENTRO,41050
21169,NAÇÕES UNIDAS,51330
21170,PARQUE INDUSTRIAL,63452
21171,SPAR,58530
21172,CAMPINHO - ZONA URBANA,7250
21174,CENTRO,42838
21176,JARDIM PROFETA,43591
21177,POVOADO TAMBORIL,35696
21178,MANGAL,5614
21179,SANTA LUZIA,24996
21180,"MANICOBA, POVOADO",31399
21181,CENTRO,47430
21182,CENTRO,92460
21183,PARANAPOLIS,61417
21184,CENTRO,26034
21185,ALDEIA LIMÃO VERDE,90212
21187,SAO LOURENCO,92215
21188,POVOADO FELIZARDO,37877
21189,MORADA DAS PALMEIRAS,56456
21190,CIDADE ALTA,16730
21192,POVOADO COTOVELO,35254
21193,BELA VISTA,47490
21194,MANGUINHOS,15717
21195,BAIRRO PALMITAL,61530
21198,PRAIA DE MURIÚ,16519
21199,CENTRO,56200
21201,CENTRO,68217
21202,CONJUNTO ÁGUA BRANCA,43710
21203,COROADO - ZONA URBANA,9210
21204,LAGOA,41076
21205,VILA SÃO JOSÉ,4464
21206,PALMEIRAS,71331
21207,LAGO GRANDE,5355
21208,SAO BENEDITO,42234
21209,JARDIM,54070
21210,CENTRO,67091
21212,DISTRITO SANTA ROSA DOS DOURADOS,43850
21213,CENTRO,40215
21214,ZONA RURAL,48992
21215,CENTRO,41556
21216,CENTRO,22098
21217,CACOAL,4030
21219,MONTE CASTELO,70998
21220,PARQUE NOVO MUNDO,61310
21221,LOURDES,43656
21222,CENTRO,28878
21223,MANGABEIRA,14931
21225,JARDIM ETELVINA,71072
21226,JARDIM CAPELA,71072
21227,ARGENITA,45896
21228,BELVEDERE,49174
21229,DISTRITO DE JATIÚCA,23043
21230,CONCEIÇÃO - ZONA RURAL,8338
21231,VILA ARGOS VELHA,66192
21232,MONTE ALEGRE,88668
21233,SCHROEDER III,83437
21237,SÃO CAETANO,56871
21239,DISTRITO,19771
21240,ZONA RURAL,24252
21241,LOCALIDADE AREAL,37214
21242,NARANIU-SEDE DO DISTRITO,15814
21243,DISTRITO DE CONCEIÇÃO,14052
21244,JARDIM NOVA AURORA,93289
21245,JARDIM SÃO JUDAS TADEU,50911
21246,DISTRITO DE NOSSA SENHORA APARECIDA,78255
21247,JARDIM BENINTENDI,64297
21248,JARDIM PROGRESSO/ATILIO,64297
21249,JARDIM DOS BANDEIRANTES,64297
21191,VILA PARAISO,80578
21235,JARDIM ARACAGY - ZONA URBANA,8893
21250,ALTO DO CRISTO,34037
21252,DANIEL GOMES,94293
21253,ZONA RURAL,16217
21254,VILA SÃO JOÃO,59013
21255,VILA ESPERANCA,96776
21256,NASCENTE,15873
21257,BUENOS AIRES,15873
21258,POVOADO BARRO BRANCO (TAMARINDO) - ZONA RURAL,7315
21259,PRAIA DE RETIRO - ZONA RURAL,7714
21260,VILA SANTA MARIA,93955
21261,POVOADO PONTAL ZONA RURAL,7374
21262,BOA ACAO,13323
21263,POVOADO CAXÁ,37176
21265,ALGODÕES,25992
21267,POVOADO CACIMBAS - ZONA RURAL,9474
21268,POVOADO DE LAGOA GRANDE / FIGUEIREDINHO,37990
21269,CENTRO,41513
21271,CENTRO,50253
21273,CENTRO,50571
21274,ZONA RURAL,43850
21275,DIVINÉIA,54070
21276,POVOADO MONTE ALEGRE - ZONA RURAL,7714
21277,VILA SANTA CLARA,71072
21278,AGRESTE,6130
21279,DOM CIRILO,49476
21280,ZONA RURAL,92452
21281,CENTRO,73261
21282,IMARUÍ,81612
21284,PARQUE INDUSTRIAL,70793
21286,COMUNIDADE ESPIGAO,36765
21287,LAGO AZUL,64297
21288,CENTRO,39624
21292,JARDIM ILONA,67890
21293,JARDIM MARIA DA GLÓRIA,61573
21294,JARDIM OTTAWA,64777
21295,VILA CHABILANDIA,71072
21296,JARDIM SANTA CAROLINA,71498
21297,JARDIM HELIOMAR,71072
21298,JARDIM CUNHAMBEBE,64750
21299,MORADA DAS VINHAS,66192
21300,SETOR NOVO PLANALTO,93734
21301,SETOR SUL,92940
21302,ENGENHO VELHO (ZONA RURAL),91553
21303,POVOADO DE CARMO DO CEDRO,92991
21305,MARTA,77097
21307,POVOADO SANTA ISABEL - ZONA RURAL,7498
21308,ZONA RURAL - ZONA RURAL,7617
21309,JARDIM PAULISTA,65978
21310,JARDIM PRESIDENTE,93734
21311,PINHEIRO,72257
21312,NEBLINA,92410
21313,DISTRITO DO RIO DAS MORTES,52493
21314,DISTR RIBEIRO DOS SANTOS,67792
21315,PRIMAVERA,38032
21316,JD BRASIL,72370
21317,BAIRRO SANTO HILÁRIO (DUP),93734
21319,VILA OLÍMPIA,71072
21320,CENTRO,48119
21321,VAQUEJADA,39098
21322,CONJUNTO RIO PRETO,95630
21323,CLEMENTINA,62090
21324,ITAMBEZINHO,74810
21325,CENTRO - ZONA URBANA,9156
21327,CENTRO,76651
21328,VILA PEREZ,67997
21329,LAGOA BONITA BAIXADA,89281
21330,BALTAZAR,58939
21331,TAVARES,58939
21332,RIO DO TERRA,85367
21333,CENTRO,53791
21334,CENTRO,64297
21335,VILA JOSEFINA,64297
21336,JARDIM PINHEIROS,62812
21337,FAXINAL DOS DIAS,76570
21339,CENTRO,76856
21340,CENTRO,84654
21341,LUIZLÂNDIA DO OESTE,47252
21342,VILA SAO FRANCISCO,65498
21343,POVOADO SALINAS,35335
21344,NOVO HORIZONTE,35335
21345,BARRO VERMELHO,27936
21347,LAJINHA,53716
21348,CABOIO,58190
21349,VILA JUQUITA,91073
21351,ANTÔNIO LOPES,39594
21352,VILA,24899
21354,ÁGUAS CLARAS,41793
21355,CENTRO,87963
21356,DISTRITO DE VITORIA DA UNIAO,655
21357,TURVINHO,71056
21358,PARQUE JANDAIA,65455
21359,OLARIA,65455
21361,LAGOA DOS FILOS-IBUACU,13471
21362,TABOAS,58890
21363,MARANHÃO,63614
21364,DISTRITO DE NAZARE,21415
21365,MARIQUINHA DE DODO,34673
21366,SÃO SEBASTIÃO DO PARAÍBA,58211
21367,CONJUNTO NOVA ESPERANÇA,19550
21369,DISTRITO DA SEDE,57932
21370,CENTRO,47651
21371,CENTRO,50733
21372,CENTRO,79154
21373,VILA HABITACIONAL,62057
21374,JARDIM DENADAI,71498
21375,ZONA RURAL,4537
21376,CENTRO,75280
21377,POVOADO LAGOA DA CRUZ,30775
21378,BARONI,62090
21379,CENTRO,50199
21380,JD NATALIA,64939
21381,POVOADO CAJUEIRO-ZONA RURAL,9458
21382,CENTRO,91715
21383,SANTÍSSIMA TRINDADE,53759
21384,CENTRO,16241
21386,ROQUES,50172
21387,JARDIM ROBRU,71072
21388,JARDIM MAZZA,71072
21389,ZONA RURAL,90760
21390,INVERNADINHA,87556
21391,VILA CHARLOTE,69299
21392,ZONA RURAL,41270
21393,GAMELEIRA - ZONA RURAL,7609
21394,BARREIROS,18376
21395,SÃO PIO X,4430
21396,CATETE,44970
21398,VALE DO SOL,72451
21399,JARDIM AMERICA-ZONA URBANA,9210
21400,PARQUE SOLIMOES,93750
21401,JARDIM RUBILENE,71072
21402,POVOADO BARRACAO - ZONA RURAL,7811
21403,TRIANGULO,14532
21406,ROMUALDO,13854
21407,CENTRO,44733
21408,DISTRITO JUERANA,34371
21410,ALTOS DE IPEUNA,65234
21411,CENTRO,31259
21412,LAGUINHO,2275
21414,CENTRO,2275
21416,JARDIM PARANA,75132
21417,JARDIM ANALANDIA,65455
21418,NOSSA SENHORA DE FATIMA,41351
21419,JARDIM PRIMAVERA,64157
21420,POVOADO TESOURAS II,38164
21421,VILA EDUARDA,95990
21423,ALTO ESPERANCA- ZONA URBANA,9210
21424,PARQUE DAS MANGABEIRAS,91677
21425,INTERIOR,89247
21426,LINHA SETE DE SETEMBRO,87904
21428,CENTRO,27731
21429,DERBY CLUBE,62090
21430,NOVA ESPERANÇA,50296
21431,CABRITO,13137
21435,CENTRO,78417
21437,VILA ALPINA,71072
21438,SETOR 07,159
21439,RINCÃO DE NOSSA SENHORA,87343
21440,JARDIM LAS VEGAS,64777
21441,CENTRO,49476
21442,CENTRO,19380
21443,CENTRO,68039
21444,CENTRO,87629
21445,VILA MARTA,64254
21446,CENTRO,50270
21447,SAO JANUARIO,43150
21448,CENTRO,19550
21450,VILA BRASILIA,70793
21451,JARDIM SANTA MONICA,62138
21452,SITIO PITOMBEIRA,20958
21453,PARQUE PRIMEIRO DE MAIO,68756
21454,CENTRO,92894
21455,CENTRO,710
21456,SEDE,13471
21457,AMORIM,40690
21458,VILA JOAO PINTO - ZONA URBANA,8621
21459,JARDIM REIMBERG,71072
21461,POVOADO GAMELEIRO,33715
21462,POVOADO MIMOSO - ZONA RURAL,9156
21463,CENTRO,10111
21464,FAZENDA,9458
21465,CENTRO,53112
21468,AZEVEDO,48453
21469,POVOADO AÇAIZAL GRANDE - ZONA RURAL,8508
21470,ANA LÚCIA,51330
21472,DISTRITO DE CAMPO ALEGRE,50857
21473,JARDIM SAO LUCAS,72435
21476,IPU MAZAGÃO,14290
21477,INTERIOR,87556
21479,POVOADO COCALZINHO - ZONA RURAL,8060
21480,JARDIM BRASIL,68357
21482,PARQUE SANTA CRUZ - ZONA URBANA,9571
21483,POVOADO FURADO DA CANCELA,39357
21484,CENTRO,44210
21485,ZONA RURAL,90417
21489,POVOADO MATA DO BRIGADEIRO - ZONA RURAL,8273
21490,DIVINO DO TRAÍRA,44733
21491,ZONA RURAL,10251
21492,ORTIZES,72257
21493,LOTEAMENTO SETOR GARAVELO SUL,93890
21494,TOPE-SITIO,13277
21495,JK,92410
21496,POVOADO GAMELEIRA ZONA RURAL,7390
21497,ZONA RURAL,7153
21498,ALVORADA,51330
21499,ITAGUAÇU,61492
21500,CONCEICAO-SEDE,13498
21501,CENTRO - ZONA URBANA,7994
21502,ZONA RURAL,27910
21503,PARQUE BRASILIA 2ª ETAPA,92215
21504,PARQUE SAO MANOEL,66354
21506,POVOADO JENIPAPEIRO,12564
21507,SÃO SEBASTIÃO,43656
21508,JARDIM AVELINO,71072
21510,PALMEIRINHA,66257
21511,VILA RENOVACAO,95710
21512,POVOADO BREJÃO,33871
21513,POVOADO ILHA DE MARIA GUARDA,39748
21514,KM 15,4995
21515,VILA IPIRANGA,71030
21516,VILA NOVA,68110
21517,POVOADO CARNAÚBA,37893
21518,CABOCLO-SEDE,14451
21519,JD ALEGRE,79154
21520,VENDA DAS FLORES,58599
21521,LINHA ALTA FUNDOS,89281
21522,POVOADO DA VARGEM GRANDE,49379
21523,CENTRO,41980
21526,CENTRO,62030
21527,CENTRO,19437
21528,FERREIRINHA,49956
21466,TV,2674
21525,SAO LUIS,10430
21475,VILA REAL,62499
21531,NOVO HORIZONTE,5835
21532,CAMPO ALEGRE,58440
21535,JARDIM MARGARIDA,72737
21536,COHAB,28878
21538,POVOADO BURITI GROSSO - ZONA RURAL,8249
21539,LOURDES,47236
21540,GLÓRIA,89397
21541,PARQUE RESIDENCIAL PRESIDENTE MÉDICI,65790
21542,VILA MARTINS,65790
21543,CENTRO,90263
21544,CEMA ZONA URBANA,7030
21546,RÚBIA,56774
21547,CENTRO,70416
21548,DISTRITO DE SANTELMO,68357
21549,ZONA RURAL,51799
21550,VILA MONTE ALEGRE,71072
21551,RIBEIRÃO MÁXIMO,81973
21553,POVOADO GUARANI,33804
21554,POVOADO DE JARANÁPOLIS,95435
21555,JARDIM MARIANA,71315
21556,SAO GERALDO,43311
21558,JARDIM PINHEIRO,61778
21561,CAMPINHO,42617
21562,INTERIOR,86371
21563,MONTE CASTELO,59196
21564,SETOR SANTA LUCIA,96016
21565,IMBAA,89516
21566,JARDIM NOVO HORIZONTE,63452
21568,MANOEL RIBEIRO,58530
21569,BAIRRO SUBESTAÇÃO - ZONA URBANA,8532
21570,CENTRO,73431
21571,SÃO PAULO,80152
21572,CENTRO,85383
21573,URBIS II,38890
21574,CENTRO,37176
21576,BAIRRO DOS FREITAS,70998
21577,VILA GRAFF,66192
21578,POVOADO LAGOA GRANDE,53597
21579,CENTRO,49875
21581,PRO-MORAR,72435
21582,DISTRITO DE SOBREIRO,57916
21583,JARDIM SANTA TEREZINHA II,67156
21584,JARDIM ITAMARATY,67156
21585,PARQUE DOS EUCALIPTOS,67156
21589,VILA ALEXANDRE MASCARENHAS,45519
21591,SALGUEIRO,58939
21592,CIDADE INDUSTRIAL,66451
21593,POVOADO TRANCOSO,38075
21594,MIRANTE CARAVELAS,38075
21595,POVOADO BOCA DO RIO ZONA RURAL,8044
21596,PESTANO,87912
21597,VILA BAUM,88773
21598,BAIRRO PAXICA ZONA URBANA,9431
21599,VILA SAO JOSE,62030
21600,JARDIM,44318
21601,PRAINHA,59277
21603,MÃE BÁ,56073
21605,CENTRO,37877
21606,MORRO GRANDE,81000
21607,ZONA RURAL,11614
21608,CENTRO,78271
21609,CENTRO,18899
21610,POVOADO DE CAJAZEIRAS,35076
21611,CENTRO,90379
21613,JARDIM VISTA LINDA,71072
21614,SITIO CACHOEIRA DO SUL,13676
21615,VILA POPULAR,20958
21616,RETIRO DO MURIAÉ,58432
21617,BOM PASTOR,85995
21619,CAMPOLANDIA,3085
21620,POVOADO VILA PITOMBEIRA-ZONA RURAL,7412
21621,PEDRAS GRANDES,54151
21622,JARDIM ISMENIA,71072
21625,CENTRO,4405
21626,BAIRRO NOVO,25593
21627,COSTA NERY,94595
21628,VILA CAXIAS,40290
21629,LINHA LAURO MÜLLER,80837
21630,CAPITÃO GOMES,42315
21632,POVOADO MATÃO,34851
21633,INTERIOR,86380
21634,POVOADO CANTO DO PORTO - ZONA RURAL,7536
21635,MAMANGUÁ,58750
21636,VILA AGUIAR - ZONA URBANA,7188
21637,CENTRO,16284
21638,SÃO JOSÉ,48399
21639,VILA MARIANA,62715
21640,CENTRO (CAUCAIA DO ALTO),63614
21641,JARDIM ELIAS,63614
21643,BRASIL,47414
21644,TROMBUDO,86312
21645,CENTRO,32050
21646,CENTRO,48453
21647,BOA VISTA,88650
21648,31 DE MARCO,36056
21650,BOM JESUS,26174
21651,POVOADO PILOES,34312
21653,BAIRRO DOS SOUZA,67350
21654,JACUÍ,47236
21655,POVOADO AIQUARA,33111
21656,VALE VÊNETO,87700
21657,JARDIM DE ALA,36030
21658,IRACEMA,1090
21659,VILA AZENHA,67695
21660,JARDIM SÃO SAVÉRIO,71072
21661,SANTA TEREZINHA,88790
21662,PRAIA DOS ANJOS,59277
21663,POVOADO SAO BENTO ZONA RURAL,9431
21664,POVOADO LAGOINHA ZONA RURAL,9431
21665,VILA ARIAS - ZONA URBANA,7579
21666,ZONA RURAL,5592
21667,CENTRO,45519
21669,LINHA DA SERRA,87947
21670,CENTRO,21598
21671,CENTRO,70033
21672,JARDIM ITAQUITI,62138
21673,PARAGUAI,38075
21675,PALMARES,4758
21676,CENTRO,4758
21677,POVOADO LAGOA GRANDE ZONA RURAL,9431
21679,LINHA VISTA GAUCHA,79910
21680,CENTRO,39578
21683,SAO FRANCISCO,58122
21684,VILA BELA,64297
21685,JARDIM DOS REIS,64297
21687,CENTRO,16187
21688,DISTRITO DESCOBERTO,34819
21689,POVOADO DE BANDEIRA NOVA,38032
21690,JARDIM MARCHESI,69698
21691,VOLTA GRANDE,45616
21693,ZONA RURAL,43338
21694,BARRA DO JARDIM,23051
21695,VILA SAO FRANCISCO,69531
21697,ZONA RURAL,92614
21698,CENTRO - ZONA URBANA,7633
21699,SÃO FRANCISCO,35939
21700,CAMPO DE SANTANA,50717
21702,ZONA RURAL,28894
21703,CENTRO,90581
21704,COLÔNIA DO ROXINHO,3026
21705,POLITEAMA,38490
21706,MALHADA,25771
21707,POVOADO SAO FELIX - ZONA RURAL,8036
21709,POVOADO LIMOEIRO - ZONA RURAL,7633
21710,SETOR PONTE DE PEDRA,95230
21711,POVOADO MELANCIAS - ZONA RURAL,7170
21712,PONTE NOVA,38172
21713,LINHA REICHERT,88234
21714,BARREIRINHO DO VUJANSKI,75760
21715,SILVINO COSTA,20834
21716,FERNÃO DIAS,46019
21717,POVOADO CAPELA DE SÃO JOSÉ,39578
21718,NOVO HORIZONTE,39578
21719,LINHA CABECEIRA DO PINHAL,74640
21720,VILA REGINA,21598
21723,CENTRO,20770
21724,CENTRO,46213
21727,JOMAFA,35157
21730,DUNAS,87912
21731,POVOADO VALENTIM,33731
21732,CHACARAS IPANEMA,93300
21733,JARDIM ELIANA,71072
21734,BATEAS,74810
21735,JARDIM PRIMAVERA,98191
21736,CENTRO,33715
21737,POVOADO CHAPADA,39098
21738,POVOADO CAJUEIRO,39853
21739,POVOADO SUCURUJÚ - ZONA RURAL,7293
21740,JARDIM PROGRESSO,70831
21741,ARACELI,64351
21742,CENTRO,94552
21743,GARAPA,58270
21745,LOCALIDADE VILA SÃO JOSÉ DO AVENA,36196
21746,ZONA RURAL,28592
21747,JARDIM BELA VISTA,75256
21750,ZONA RURAL,10286
21751,MOXOTÓ,24317
21752,SETOR MANGUEIRA,92193
21754,VILA CLARICE,71072
21755,POVOADO OLHO DAGUA- ZONA RURAL,7013
21756,POVOADO SERRA DO COCAL ZONA RURAL,7307
21757,POVOADO BOA VISTA,33839
21758,POVOADO SALÃO,33839
21759,VILA PROGRESSO,69132
21762,SANTA CRUZ I,41718
21763,CENTRO,4260
21765,POVOADO TAMANDUÁ,35815
21766,JARAGUAZINHO,63118
21768,POVOADO EMPOEIRA,37079
21769,VILA SÃO JOÃO,66150
21772,SÃO MIGUEL,46876
21774,VILA NOVA,62910
21775,DISTRITO DE CELMA,90956
21777,RIO MOLE,59099
21778,CIDADE NOVA,5053
21779,CENTRO,92550
21780,JARDIM TERRA BRANCA,62197
21781,CENTRO,66451
21782,CENTRO,56154
21784,POVOADO ITAPORANGA,38075
21785,BAIANÃO - MERCADO DO POVO,38075
21786,POVOADO BAIXÃO DA VÁRZEA,39578
21788,CENTRO,43133
21790,CENTRO,40746
21792,VILA NIVI,71072
21794,CENTRO,70076
21795,JARDIM SÃO MIGUEL,71072
21796,POVOADO PERI DE CIMA-ZONA RURAL,7129
21797,VILA RIBEIRO,92410
21799,JARDIM INDEPENDÊNCIA,90131
21801,BAIRRO CANAÃ,91430
21802,VILA MONTE ALTO,91103
21804,CENTRO,36072
21805,POVOADO TARUMÂN - ZONA RURAL,7684
21806,BAIRRO NOVO - ZONA URBANA,7684
21807,JARAGUA I,48658
21808,JOAO CARVALHO,27456
21809,DISTRITO DE ROCHEDINHO,90514
21810,POVOADO CENTRO DO JOSE LEAL ZONA RURAL,9598
21811,JARDIM BELA VISTA,25712
21812,JARDIM ELDORADO,66818
21813,VARZEA REDONDA,15490
21814,SERRINHA DO BUTIÁ,88650
21816,USINA,34339
21817,FORNO GRANDE,56278
21818,JARDIM PLANALTO,94110
21819,POVOADO LAGE DOS NEGROS,34193
21820,BEIJA-FLOR,41459
21821,JARDIM JOCKEY CLUBE,94455
21822,BARRA FUNDA,68110
21823,POVOADO VEREDA DA ONÇA,37893
21824,CENTRO,90530
21826,CANGUERI,81418
21827,LAMENHA GRANDE,74071
21828,JARDIM GUANABARA,71072
21830,SERRA AZUL,47635
21832,POVOADO SAO JOAO DOS TOMAZ ZONA RURAL,9431
21833,REDUTO DA PAZ,58203
21834,BATOVI,69795
21836,RAVENA,51330
21839,CENTRO,51217
21840,JARDIM TROPICAL II,64254
21841,POV. CHÃ DA IMBIRA,27278
21842,ZONA RURAL,4324
21843,ZONA RURAL,2992
21844,DISTRITO DE QUATITUBA,46817
21845,OLHOS D'ÁGUA,33910
21846,AGROVILA 12,39047
21847,SAO JOSE DO BURITI,45136
21848,TIBIRA,44172
21850,ZONA RURAL,10596
21851,POVOADO TARIMBA-OROBÓ,39578
21852,CENTRO,45373
21853,CENTRO,45071
21854,BALNEARIO SANTO ANTONIO - LARANJAL,87912
21855,ENTRE RIOS,78573
21856,ZONA RURAL,50652
21857,VILA INDUSTRIAL,66230
21859,CENTRO,48372
21860,GUAIANAZES,71072
21861,BAIRRO VILA BACURAU-ZONA URBANA,8915
21863,JOAO DA COSTA,80616
21866,RIO BRANCO,85774
21867,DISTRITO VILA BETINHO,36790
21868,DISTRITO ITUPEVA,37230
21870,JADERLÂNDIA,5096
21871,ALVES CARDOSOS,76570
21872,CENTRO,30791
21874,POVOADO NOVA FRANCA,38636
21875,ALTO DA BELA VISTA,38822
21876,CENTRO,73040
21877,PEDRO LESSA,53414
21878,POVOADO VILA DAS ALMAS ZONA RURAL,7390
21879,JARDIM MARAJOARA,68438
21880,CAVALHADA,33774
21881,CENTRO,48674
21882,CENTRO,12408
21883,VILA NOVA REGISTRO,69531
21884,COXILHAO DE SANTA ROSA,78778
21885,ITAPÉUA - ZONA URBANA,8168
21886,POVOADO CAMPINAS,38296
21887,CENTRO,50997
21889,SEIS DE AGOSTO,1392
21890,PRAINHA I,36471
21891,FLORESTA,78891
21892,PARQUE PAULISTA,64297
21893,CENTRO,11959
21895,CENTRO,25852
21896,DISTRITO DE CAPELINHA,27871
21899,SÃO FRANCISCO,70335
21900,BAIRRO VEREDA GRANDE - ZONA URBANA,7293
21901,SANTA TERESA,58335
21902,BOA VISTA,23450
21903,CENTRO,98671
21905,CENTRO,40169
21906,HORTO FLORESTAL,58432
21907,VALE DAS MANGUEIRAS,58041
21908,DISTRITO QUEIMADINHAS,37176
21909,TANCREDO NEVES,39934
21910,CONJUNTO HABITACIONAL PADRE MANOEL DA NOBREGA,71072
21911,CENTRO,18074
21912,BARRA DO SILVA,23167
21913,ESPINHO,14532
21914,ZONA RURAL,28258
21915,POVOADO BEIJA FLOR - ZONA RURAL,8508
21918,URBIS I,39578
21919,ESPLANADA,50253
21920,KM 18,81558
21921,JARDIM SAO PEDRO,62138
21923,LINHA ESTÂNCIA SCHMIDT,87947
21924,CORONEL JOSÉ PINTO,35157
21925,POVOADO SAO JOSE DOS LEOCADIOS ZONA RURAL,8044
21927,POVOADO COACERAL,35211
21928,VILA PARQUE JUNIOR,77372
21929,SIMPATIA,25216
21930,URUÁS,25216
21931,NOSSA SENHORA DA CONCEIÇÃO II,91413
21932,CENTRO,33456
21933,POVOADO BAIXA FUNDA,37770
21934,PORTO DAS BARCAS,58181
21935,POVOADO QUIA-ZONA RURAL,9172
21936,POVOADO BACURI - ZONA RURAL,8540
21937,AÇUDINHO - ZONA URBANA,9199
21938,RESIDENCIAL OLIVEIRA,40312
21939,NOVO HORIZONTE,45950
21940,MINAS,81396
21941,VILA SANTA MARIA,93971
21942,PARQUE ESMERALDA,70750
21943,SANTA RITA,89672
21944,PHOC I,34134
21946,SETOR FAIÇALVILLE,93734
21835,VILA DR. JOSE SILVA - ZONA RURAL,8893
21947,POVOADO SANTA TERAZA - ZONA RURAL,8060
21949,ESPERA,23434
21950,CÓR. CALÇADAS,51551
21951,TRANQUEIRA,74071
21952,POVOADO PAIOL,37397
21953,POVOADO UNIÃO DA CHAPADA,36013
21954,CENTRO,73202
21957,VILA CASSIANO MARCELO,90115
21958,COHAB,61719
21960,CENTRO,80292
21962,CENTRO,93190
21963,RIACHO DA PRATA-LOCALIDADE,13455
21964,SÍTIO SANTA VITÓRIA,13978
21965,CURURUQUARA,70475
21966,BANDEIRANTES,68837
21967,LOTEAMENTO DOS BARBOSAS,61778
21968,CENTRO,75760
21969,TERMÓPOLIS,52930
21971,VILA FUCK,77690
21972,CENTRO,20419
21974,SANTA RITA,44172
21976,POVOADO PARANÁ-OROBÓ,39578
21977,VARGEM GRANDE,40746
21978,CIDADE NOVA HELIOPOLIS,71072
21979,ZONA RURAL,4162
21980,JERUSALEM - ZONA URBANA,8567
21981,CASAS POPULARES,35815
21982,JAQUEIRA,56855
21983,PRAIA GRANDE,56430
21984,CENTRO,52051
21985,CENTRO,40274
21987,LOCALIDADE CAMPINA DOS RIBEIROS,83950
21990,POVOADO DE AZINOPOLIS,95559
